ID,Rating,Review Content,Date,Country
R2YO6HK5Z3CIP7,3,I had a previous model of this pressure washer. It died on me so got the new model of it. The quality has been cut right back. All the leads etc are made of very thin wire and the whole thing just screams cheap.,19/11/2022,United Kingdom 
R2YODQIT8I0WXN,1,"Bought this in the Black Friday deal, plastic face covering looked used. 🤔Set time was not correct, set new time and date and this dud does not move!",06/12/2024,United Kingdom 
R2YP8UNZXRZ8I5,1,"Purchased this for our son so he could keep an eye on his blood pressure. When we received it we compared readings against our calibrated Omron unit (admittedly, considerably more expensive). The Aile unit was consistently reading between 12-15mmHg too low. My readings on Omron unit 118/75 compared to 101/65 on Aile unit. Similar for other members of family. It's possible the unit we received was faulty but I've had to return it. Buy cheap, buy twice I guess.",27/03/2025,United Kingdom
R2YR8E91D92H63,3,"Screen has a dead pixel in top lefthand corner. Would of sent it back, but had already given away old TV and as I work nights I just don't have the time to exchange it. Shame because it's actually a really good TV and well worth the price it It wasn't damaged.",10/04/2024,United Kingdom 
R2YSDOPDLCYXME,1,This gadget is absolutely useless. it works for about 10 seconds than stops omitting mist and the light doesn't stay on. I ordered one which was faulty.. couldn't open the cap on the oil and got a replacement unit which works for seconds before failing. I could not recommend this and am honestly surprised it has not been pulled from market as clearly faulty .,30/10/2024,United Kingdom 
R2YU9PIPATWATO,2,I have had a Mountfield electric lawnmower before but chose Greenworks as I wanted something a bit stronger. It is not. It stalls more than the Mountfield these are not powerful machines.But my biggest problem is the batteries. I bought the lawnmower ands trimmer at the same time so I would end up with 4 batteries as one of the main problems I've found is how long they will keep mowing/strimming.Within a few weeks one of the batteries died and will not take a charge. I alerted Greenworks to this and had no response. After a couple of months a second battery has died and will not charge. I'm not sure it will make it to the end of summer ☹️ Not happy as they weren't cheap.,26/07/2023,United Kingdom 
R2YVSEOJVJSKG4,3,Ok for the price I guess but underpowered compared with my previous machine. Just about ok for washing the car but not powerful enough for a patio. I'm not a fan of the moulded plastic high pressure hose mechanism on the K2 either. I wish I'd spent a bit more money and bought the K4 I originally planned to.,26/04/2022,United Kingdom 
R2YXGEYXG4MPN6,2,Worked a few days then couldn't use it anymore,22/10/2024,United Kingdom 
R2YXZWG8MVTQCP,2,"Got the item, opened up one box and there is a fault where you only have one flap that ties into the mop, not 2 which would slot into the rear. This is the whole box except for one cloth at the top. the remaining were faulty.So one entire box is faulty.",31/10/2020,United Kingdom
R2Z7EUASEUUOXU,2,"I love the desk itself, and the up and down buttons work well. BUT, the HDMI outlets don't work at all, and THE COMPANY HAS BEEN ABSOLUTELY RIDICULOUS about stringing me along to get that part replaced.  A complete waste of time and unreasonable demands from me (asking for video proof in unconventional formats). It's way too heavy for me to return and get a replacement. So I'm just living with that issue.",02/01/2022,United States
R2ZDPV2IBOZKCV,2,"It's OK, it works. But it's not fast .. just average",28/08/2024,United Kingdom 
R2ZF9I3EFIX0I7,1,Pretty useless no power.thia drill struggled with chipboard and couldn't drill through cement let alone brick. The supplies bits are also pretty poor quality. Avoid,09/05/2023,United Kingdom 
R2ZFEFB8ROSMUI,2,"As with other reviews  a bit on the small side, but that's OK. The wrist support is very firm and doesn't feel like gel. It's also too flat to properly support your wrist. The biggest issue though is the material. It's very coarse and after a couple of hours use it felt like I'd been using fine sandpaper. It's very uncomfortable and not really fit for purpose. It was cheap and that's how it feels. Won't be using it again and will invest a bit more money in a better product.",08/04/2023,United Kingdom
R2ZG79YOJRK595,2,"Amazon delivered a day early, happy days.Cant get it to work properly. Poor design. Avoid.",28/05/2020,United Kingdom 
R2ZH5XQZH74MBQ,2,As title says you NEED to change display to adaptive or it simply only shows the seriously inferior Dolby vision which has far less detail. HDR is so much better in every way so it's odd to come like this. Taken 3 stars because of this and the fact that prime app on every playform is purposely slow just to get customers on the firestick,21/10/2024,United Kingdom
R2ZHJSMPVS8G1,2,"So it has a little green led light, great. But every time I need to use it I have to disconnect it from the plug, take the plug out of the socket and plug it back in an re connect the lead so I can charge my phone. This doesn't sound like alot but having to do this when you're busy, rushing around, have a toddler climbing all over you is slightly inconvenient",11/02/2025,United Kingdom 
R2ZIGQ1CNRYU40,3,Product good but when buying large pack the lid to keep moisture in needs to create a better seal.,27/11/2024,United Kingdom
R2ZJSUXP4TEYGT,1,Chair arrived and I was able to assemble it without a problem but as soon as I sat on it I could feel it was tilting slightly to one side. Just enough that after a couple of hours working it was causing pain in my back. I had sit with a folded towel on one side of the seat. As well as the tilt it made loud cracking sounds if I moved slightly in any direction.I contacted the seller and they needed me to send a video of it making the noise and pictures of the tilt.They then offered to send me a replacement base plate and said they would send instructions as to how to remove the original one. Base plate arrived but no instructions.So YouTube videos watched..I wouldn't have had the strength to remove it from the gas cylinder by myself but did manage to with help.Chair now not leaning and therefore is at least functioning as an office chair. Still making occasional cracking noises so I don't hold out a lot of hope as to how long it will last.And still not entirely sure how happy I am with having to fix my own brand new office chair!Certainly wouldn't buy this one in the future,17/07/2024,United Kingdom
R2ZLF5BDCHTNUS,2,"I know its cheap, but while the drill seems pretty good, all the drill bits are appauling. screwdriver parts get badly damaged if the spin on a screw, and 3 drill attacthments have already snapped.",02/02/2021,United Kingdom 
R2ZO531GGB450P,1,"I like the smell. It’s very pleasant BUT it only lasts between 30-45 minutes. I applied it after I showered, got dressed and drove to my daughters house. Which is 15 minutes away. The scent was gone. It was like I never put anything on. The hype on YouTube made me blind buy this and I wish I could send it back for a refund or at the least a credit for the price but since it’s considered to be a “FLAMMABLE PRODUCT” you can’t return it. Next time, I’ll read ALL of the 1⭐️, 2⭐️ & 3⭐️ reviews first. Seems like they’re more trustworthy. Then again, it might just be the house that’s making the scent. Maybe the scent house is just not a quality house.",06/03/2023,United States 
R2ZP7WQPFYEY8C,2,We really liked the mower but it just stopped working in the middle of mowing.  We purchased it 1 year and 10 days ago!!,26/07/2022,United Kingdom 
R2ZUVA6K68MI2W,2,"Had it less than a month, and one of them snapped.I was dismantling a pallet at the time.This was the most used one out of the set, and was otherwise excellent.The other tools have not seen much use, so can't comment on their use.",18/10/2023,United Kingdom 
R2ZVZ27IC605Y6,3,"I put the Mower together , used it once and both bolts holding the long and upper handles sheared off .  I found these but they were broken , so had to buy new ones .The original ones were not strong enough .",25/05/2024,United Kingdom 
R2ZWBPUUP29CL8,3,The wrist support doesn’t work for me as it makes the mouse harder to move around. Maybe just me but personally would prefer it flat. Non slip is very good.,10/11/2024,United Kingdom
R2ZXNXE5YDJVC0,3,The sound quality is good . It's very clear . But nowhere near as loud as a 10w speaker can be .,12/12/2021,United Kingdom
R2ZY6N86ZGFY7G,3,"The components - except for the defective part they were shipped with - appear to be good quality and as advertised. That said, if I had received the correct parts to assemble it upon arrival, I would have given it a much higher rating. Now giving it 1 star for 2 reasons: 1) Unacceptable QC/QA: Only after spending 1/2 a day attempting to scrape off the excess paint on the Part #3 connector to modify it to fit with Parts #4 & #5 - the left and right support beams - per the instructions - was it revealed that in an attempt to match the color of the rest of the black desk components, the Connector Part #3 I received had been modified with an extra layer of black over the original brown paint to match the rest of the black desk hardware in the kit. The result was that the extra thickness caused by the extra coat of black paint over the original brown paint made it impossible to insert Connector Part #3 into Parts #4 & #5 - the left and right support beams - per the instructions - even WITH the screws removed - also per the instructions. The end result was that the inclusion of a modified part in this shipment rendered Part #3 nonfunctional and made what SHOULD have been straightforward fast and easy assembly process a complete waste of 1/2 day trying to modify it to fit before learning after contacting Customer Support that they would replace the defective part. 2) After Customer Support asked for an address and phone no. & said ""it"" - which upon further questioning they finally confirmed meant ""the frame""- would not arrive for 5-7 days, if shipping does take the full 7 days, since I will be out of state on business the week it arrives, this will further delay my ability to assemble and use the desk. If the manufacturer could not ship the desk with the correct Part #3, instead of modifying a Part #3 designed for a desk kit with brown hardware by painting another layer of black paint over Part #3 thereby rendering it nonfunctional just to be able to ship it sooner rather than later, the better use of everyone's time would have been for the co. to notify me that they would ship the desk as soon as the correct part #3 became available for the kit I ordered.",19/04/2025,United States
R2ZYB5KQWFVUW6,3,"Cheap chair, what did I expect,,,  good for kids, teens who do 10 mins of home work,  not for adults working remotley, used for 12 day and now developed hemroids,, you get what you pay for. Will be ordering more expensive chair.",18/09/2024,United Kingdom
R306GKUIA3T7W1,2,"I’m returning this, after a two hour struggle with me thinking I must be doing something wrong as reviews of this were good. . Everything appeared to be connected and working fine - but the pressure was useless!  Less  than I get from my garden hose - and it simply had no effect at all on cleaning the paving stones. When I detached it, my own hose unit was demonstrably far more powerful;  there’s  nothing wrong with my water pressure!To add insult to injury there was a piece missing from the extra accessory included in this home kit option ( the black ring that should be there to be fitted to the base) so that was also useless -  which I could’ve lived with had the  basic  machine worked",25/04/2024,United Kingdom 
R30AW3FKNCCTTU,3,"Fire TV stick works great, voice search and alexa integration is excellent. Unfortunately the controller I received is not ideal. The right joystick gets stuck anytime it is pushed to the left, rendering it utterly useless for any game that requires the use of that joystick (which is most of them) aside from the fault, the build quality does seem decent.",10/02/2025,United Kingdom
R30BTM6BN74BKD,1,"You will barely get to clean your kitchen floor before these dry out, I use 5 cloths to clean a downstairs of a house. Very poor performance, cleaning performance isn’t great either, feels like a scam product by Flash and very wasteful for single use clothes.",09/06/2024,United Kingdom
R30G06JSOQTJHS,1,The mower burned out and stopped working within an hour of assembling it and using it for the first time.  Absolutely would not recommend!,28/04/2024,United Kingdom 
R30GIR60SX25D5,1,"The 0.5M works at the current stated but the 2M do not, clearly have no idea about cable resistance. Also LEDs inside don't all work so clearly some quality control issues here.",30/11/2024,United Kingdom 
R30J51LGCD5N97,2,"My bottle was broken upon delivery the box smells amazing tho, I'd like a replacement.",27/11/2024,United States 
R30J8A99LPRDGR,2,"Compared to last adjustable standing desk I bought on Amazon, this one is flimsy. Motor is loud and slow. Table top comes in two pieces and you can’t put too much weight on it. Legs are wobbly when the desk is high. Assembly was confusing and surprisingly difficult. All that said, you get what you pay for. For the price, this desk is not terrible - but not great either. Hopefully it’s still working 6 months from now.",03/03/2025,United States
R30KF98NETBFKD,1,Impossible to use. Can't get it to work,08/02/2025,United Kingdom 
R30M41CDUI9LX3,2,The product arrived but I forgot to check the parts. Missing the part that plug the desk in to the socket. Yeah that part. They send me the part and it doesn’t even work for UK socket and doesn’t attach to the desk! Hopefully customer service reply!,13/11/2023,United Kingdom
R30NF2YRJOZ7T8,1,"Absolutely terrible waste if money, I have shiny ceramic tiles and these things just leave streak marks everywhere when dry, went over the area again and still leaves streaks and dull, mopped the old fashion way amd they shine again, total waste of money if you want streak free shinning floors.",27/08/2023,United Kingdom
R30OTSAY9JNQ0I,1,"got this as getting old,, its so hard to push, it just digs in grass",01/10/2023,United Kingdom 
R30RNDGB0J68LA,3,"Thought this mat would be a little larger than it actually is, but it's okay.  It didn't cost a lot, so considering this it is a pretty good buy.",28/04/2023,United Kingdom
R30W0VVIZD4PIM,1,The scent was none existing poor quality not as expected and functioning was bad,12/10/2024,United Kingdom 
R30XCYK6NFJM6F,2,"1% charge on my phone every 2½ minutes on average. About 4 hours from dead to full say that rate. It works as a backup in a pinch, but not worth relying on primarily.",28/05/2024,United Kingdom 
R30YGPMXIANWN3,1,Cable has already stopped working after less than 2 months.,03/12/2024,United Kingdom 
R3102ZZH6ASAWP,1,"OK so just finished the bottle of liquid that came with the device I bought in September: bought some refills and installed a new one, nothing - no mist whatsoever. Thought it might be the batteries (although the blue light was still lighting up..) so I installed 3 brand new batteries, and nothing - the blue light is going in and off, but there's no mist coming out of the top! ☹ Very expensive off for a one-use misting device - actually a total rip off! 🤷 I've included a little video of the product switched on with the new batteries and refill in, but only the blue light working 😕",28/11/2021,United Kingdom 
R3112LG4HM5F51,1,Do not buy - bought a few and slowest charger ever,31/01/2025,United Kingdom 
R3115RK6QNTRGT,2,"Worked for a few IKEA cabinets, but then afterwards only drives for maybe 8 seconds then cuts out.Stick to the better brands - buy nice and you’ll never buy twice.",29/11/2020,United Kingdom 
R311DL6HEU7RDC,3,Good for a small garden now and again. Bought June 2024 but by mid October (2024) was showing signs of wear and tear and not performing reliably.,15/10/2024,United Kingdom 
R311PBKYOBZ4FJ,1,"Not impressed at all!I bought the monitor. It showed elevated reading, which got me very stressed and worried. My doctor did a 24 hour monitor, which showed consistently lower reading. I contacted Omron. They never apologised but worst of all, asked me to send it back to them at my own costs. Basically, their item is faulty and I have to spend extra money sending it back to fix it.  Postage cost is tiny but as a matter of principle, I should not pay any extra.Why can’t Omron sell a functional product in the first place? If a defect happens (which can happen), please try to do the right thing and quickly fix it! This is well within the warranty period. Instead, Omron refuses to rectify the faulty product at zero cost!Amazon has been kind and refunded me fully.Omron’s customer service is simply unbelievable!I have no confidence at all in buying another  Omron product, or knowing that it will be right by Omron at zero cost when it’s faulty.",03/01/2023,United Kingdom
R315M5LCYDZUJU,1,This trimmer was far to heavy and very awkward to use not Impressed sent back for a refund,12/09/2022,United Kingdom 
R315OQUBRKTZZG,1,Not very good value for money as half of the batteries were missing on delivery.Second package in a week that has been ripped open before being delivered.As a customer I am absolutely appalled by the lack of responsibility from Amazon,26/10/2021,United Kingdom
R31BZF2CGH3MO9,2,Today I received my order .. it’s the posted pictures are elegant then the real product.. the dial looks faded not real blue as it looks like in pics .. the rainbow 🌈 strap looks very ugly in real which is the first thing to change once I recived.. but immediately I planned to return as it doesn’t worth 450AED so for as look is concerned .. might be it watch technically more sound yet for me looks are more important as wrist watch should be more decent ..,26/05/2023,United Arab Emirates 
R31C6PP6GJLQ7A,1,"Bought two batches of AA batteries in June and August 2021, from Batteries247 who share an address with GP batteries HQ. The batteries had an expiry date of 01/2021 so were already 5 and 7 months past their expiry date when I bought them! Who ever checked the expiry date on a battery? They have been used in various devices but when we opened the last pack found that every blister pack had at least one corroded battery. GP support tell me they would not have supplied them in that state, but Batteries247 is GP Batteries, so I bought 120, of which the last 40 have gone in the bin. Nice way to get rid of old stock if you can get away with it.",11/04/2023,United Kingdom
R31E8OHN3AOOMW,1,Impossible to complete step 10 as are missing all the screws to attach the top with the support of this table.  Please see above photoI am writing to request the missing screws  to complete step 10Please send me the missing screws URGENTLY!!THANKSRC,15/10/2024,United Kingdom
R31EZ10QJRSE95,1,"I ordered on description on here and it stated relaxing lavender. I didn't realise until I changed mine, completely different smell to the relaxing lavender I don't like it.",20/01/2025,United Kingdom 
R31L0CVTDKO3PW,2,"The desk is fairly sturdy when constructed.  The drilled holes on the bottom of the desktop are not aligned with the frame, but you are able to drive the screws at an angle and get them in without drilling your own holes.  I was able to do everything by hand without a power drill.The problem with the desk is the material.  When I first opened the desk, it smelled awful.  It was a very sweet smell, kind of like syrup - I have not experienced this before, but solvents often have a ""sweet"" odor.  I live in an apartment so I aired the desktop out on a friend's balcony for over a week, and had it in a ventilated area for weeks after that.I've finally assembled the desk as the sweet smell is not perceptible any longer, but I am having congestion and eye itching while sitting near this desk.  I have to assume the particleboard is off-gassing formaldehyde or other components of the glue used.  The electronic components/plastic on the controller also have a very strong odor that remains perceptible from a normal sitting distance.Products will usually off gas for a decade or more, and that is why I avoid terrible composite materials.  However, it is impossible to find a standing desk this small in natural wood, as far as I could find.  I guess if you are too poor to afford a large house, you might as well have respiratory discomfort and eye itching?It would be nice if this company or some other would offer a wooden desktop option in this size.  I may try and build one myself, though if one were made available I would definitely upgrade.  Particleboard is a terrible material, particularly if you live in a small apartment with no forced air ventilation.  At this point I'm not sure if I'll be able to keep this desk, but I hope I can cope with the issue.",18/05/2023,United States
R31O9O74VDHYDD,1,The product has faults when playing certain 4K movies with the screen splitting and the left side of the screen moves to the right. I've googled this and it's been a problem for over a year and still amazon hasn't fixed it.So now I have this 4K firestick that can't play 4K movies.You'd think with all the profits amazon make that this would have been fixed a lot sooner with an update fixing all current firesticks.,01/01/2025,United Kingdom
R31Q26SS0BMM1,3,"I got the firestick for our family room TV instead of having to buy a new TV. It works great and easy to set up at a fraction of cost. My annoyance is that Home Screen is completely inappropriate for a young family - it pushes ads for horror films etc which is not right for the kids to see when we’re simply trying to watch Bluey! - there’s no way to change this. Ironically, it’s so easy to use a 4yo can turn it on!",17/12/2024,United Kingdom
R31S8DMDZL2FAC,2,"The design is stylish, but the quality doesn’t match the price. The watch feels lighter than expected, and the dials are more for show than real functionality. It looks nice, but I expected better durability and precision.",31/01/2025,United Kingdom 
R31SXV94J2RCCA,3,"No charger, very annoying",26/03/2023,United Kingdom
R31TLE1VTT2P8E,1,When I tried to get it fixed under Ryobi's so called 3 year warranty they did not want to know..  This trimmer has had less than four hours use in two years.,21/04/2022,United Kingdom 
R31UNQROQ91YNU,3,I bought the Kärcher K2 model this week and was disappointed when I found out you need an extra hose and fittings before you can use it. In view of this problem I think it’s only right that the retailers should make buyers aware of this when they advertise them.,10/11/2021,United Kingdom 
R320WFXMV05ANJ,3,Not as good as the reviews,24/12/2023,United Kingdom
R323CNXS7AORHF,2,"Scents smell nice but product lasted just a little over one week, I honestly expected a slightly longer lasting time.",03/03/2021,United Kingdom 
R329357SP3PKYD,1,"Was a good, light little drill while it lasted. Now battery charges but won't power the drill anymore. Supposed 2-year warranty but...Terratek website says contact them via Amazon if bought on Amazon... but no way to contact them via Amazon!Replacement battery is £24.99 and entire drill set costs £29.99",09/06/2024,United Kingdom 
R32BJQX2WIC1Q0,2,Whoever designed this equipment obviously did not have to use it.  The handle is made of a very hard plastic which limits how long you can use it comfortably. I found the answer is to wear heavy duty gloves. Having the motor and the cutters both at the end makes for a heavy tool to use unless you're using it vertically.,04/11/2020,United Kingdom 
R32CB0NZGIRBAZ,3,1 of the packages had leaked and part of the box split,11/10/2023,United Kingdom
R32FUXATA5YG0X,1,The scent was amazing. Shame the product doesn’t work. Lasts for about 5 seconds then turns off and they claim it last for ‘45 days’. Doesn’t even give you a replacement option either. Please send a new one??? So disappointed from such a legit brand.,05/10/2022,United Kingdom 
R32L4H8XIDCFM8,3,"The lawnmower itself is nice and light making it perfect for small gardens. The bit which collects the grass is small meaning it needs to be emptied a lot, not too much of an issue as this is to be expected due to it's compact nature.The main issue I have is with how flimsy the black plastic screws holding the handles to the machine are. They fall off everytime it is used and now I have lost them. I have had to tie the handles to the machine now which obviously doesn't work well either.",30/11/2024,United Kingdom 
R32MUZWYBRK0XC,1,Mowing the lawn,13/04/2024,United Kingdom 
R32N134N841D2Y,3,nothing its ok,10/01/2025,United Kingdom
R32NKTI71FIXKE,3,"For the money it's decent, but definably feels like a cheap computer chair.",24/02/2025,United Kingdom
R32QNEA9O18KME,3,"I'd give this 5 stars if it stayed in place the way it does for the first week, but the non-slip part loses it's grip over time and after a month you'd need to nail it to the desk to stop it slipping.",28/11/2022,United Kingdom
R32R5ZLUP3W1YB,3,They work but some could be a bit more refined .,04/07/2023,United Kingdom 
R32VDPRGZJN9WB,1,"I’ve bought 2 now and neither work! The first one I replaced the batteries and it still died within a week (I used Duracell)The second one - I haven’t bothered changing the batteries, I’m returning it. A complete waste of money. More hassle than it’s worth!",12/12/2024,United Kingdom 
R32WZRARAZ2O69,1,"Fan snapped on first time of use, won't touch flymo again",13/04/2024,United Kingdom 
R3322K2U24F4RN,3,Heart rate monitor is fine. It's meant to have blue tooth connection. This bit either doesn't work or is tricky to get to work. I'd buy yhd cheaper version if I needed to buy again,14/02/2025,United Kingdom
R332SFPHUJ1QF0,3,"I found this to be much faster than my previous firestick, however I did have a technical issue with the sound that seems to be common. I had to switch off the Dolby 4k sound output to get my audio back.",29/04/2024,United Kingdom
R3390YX0KHDB55,3,They don't last that long unfortunately but are a reasonable value for the short life span.,17/08/2018,United Kingdom
R33AI4AWXMJCPO,1,PoorGot 1 star as can't leave review without any,18/03/2025,United Kingdom 
R33AUFMU3MJEVU,3,the arm band doesn't fit bigger arms so I had to pay 13.99 for bigger arm thing should offer a choice or sell bog one as can wrap around.,17/01/2022,United Kingdom
R33BORI9T7AJJ9,3,Don’t know maybe it’s jus me buh these unbranded things ain’t worth it trust…useless,24/08/2022,United Kingdom 
R33CZN7G391QA,2,"Finally found the one with perfect armband and it stopped working. It was playing up on the first day but I just thought maybe my batteries weren't good enough as it simply wasn't pumping. Bought completely new batch of batteries, worked on first occasion and went completely dead in evening, not even switching on.",07/01/2023,United Kingdom
R33DMRIXV9RYPW,3,Very beautifully scented perfume in a lovely bottle.,29/06/2024,United Kingdom 
R33ES5UHCR3ZR8,2,It's a bit naff... Even on the highest setting the scent lasts a few seconds and then disperses and does not seem to linger at all.... Literally noone can smell it when they walk in the house I'm really disappointed.,17/07/2020,United Kingdom 
R33EVJ677Z3E4M,2,"Do not recommend due to plastic fittings, they come off easily. Lasted 5 mins had to send for replacement fitting.  Plastic is a no, waste of money and time",03/04/2025,United Kingdom 
R33HB0AKJF869A,2,"I dont know if its the Drive Bits or the screwdriver but when i try to use the screwdriver to rotate the screw it wobbles so badly, even when i make sure to tighten it to make it secure it still wobbles. I cant even screw anything in properly, its so bad. I really dont know if its defective or me not using it properly but the HSS Drill Bits hardly cuts through the wood on full power. I 100% think this wouldnt work on metal if you tried to. I even got help by a friend with this item but he has the same problem so i think i was using it properly. It says its a keyless chuck but honestly i think it needs that key since the wobbling is so bad the nail doesnt go in straight. 2/5 mainly because of the weight.",03/07/2024,United Kingdom 
R33HRQQZ0U7U61,2,"So it started off great. Worked a treat. Did the job. I was only cleaning my car lolbut after about two months the main handle unit which adjusts the water coming out started doing this stop start bursts of water. Wasn’t even a burst more like a drizzle as if something was clogged in the unit but if I turned down to the easy water jet setting like the spray it worked fine. So it wasn’t clogged just faulty.Disappointed, ☹️ will need to reach out for a replacement as it’s not acceptable for such a high end product",02/02/2024,United Kingdom 
R33IMQ5UQHOOBU,2,Shame it's too uniform for my bluetooth laser mouse to read the surface apart from that would of been fine,19/09/2024,United Kingdom
R33J8BRWKFN4G4,1,"States Navy and Gold, but it is actually Rose GoldNice watch hut not for me and returned 😞",26/07/2024,United Kingdom 
R33KA29LTCG2X5,1,"Came packed in a box but when I opened it, couldn't find the screw driver bits and only 5 drill bits in it. I ordered it mainly for the screw driver use but I think the seller forgot to put them in the box.",08/08/2024,United Kingdom 
R33LG4ZHE6PRRU,1,Sound was fine for 2 weeks until speakers suddenly stopped working.,04/10/2023,United Kingdom
R33LSROIXCNN98,3,These batterie don’t last long in a mouse- false economy….,05/03/2022,United Kingdom
R33NVS5IHROD2Y,3,As above,13/10/2024,United Kingdom 
R33RDYC793A8RG,1,,07/08/2021,United Kingdom 
R33UHPRGDFB4RX,2,"I initially thought that this BP monitor was a good deal at £19.99. It say in ad battery powered, when in fact it is both mains and batter powered but doesn’t come with power pack ,which is another £12.99 nearly the same price as the monitor. So £32.98 is the price of a complete set. It should be sold with the power pack.  I feel it’s a bit of a rip off if I’m honest. So only 2stars  from me",05/10/2023,United Kingdom
R33V06KJ4NM1WH,3,I broke my old charger and bought this as a replacement since the other iniu charger in our house works really well. I love the length and charging speed but feel like the charging time is slower than advertised but overall performs well in a punch and is quite durable,03/09/2024,United Kingdom 
R33XIIGI5HNB7C,3,"This may be somewhat of a niche issue, but there will be ppl out there pulling the hair out when trying to get the Audio Return Channel (ARC) working via a home theatre setup with something like the Echo Studio.In summary, if you have this Fire TV stick and an Echo Studio, you can (in theory) configure a home theatre setup for your audio. Effectively, the Stick passes audio through to the Echo device.You need a TV that supports ARC, but there appears to be an issue with disconnects, no audio and general bugginess of the stick.  Every time they provide an update for the stick it seems to breaks the home cinema setup and you will end up rebooting, restarting and resetting the stick and there's a 50/50 chance that it may fix the issues. I persisted for 5 months, but it finally reached a point of being pointless, so I returned it as faulty for my needs. I now just use Bluetooth to connect the Studio to my TV which is okay, but not refined.So, if you want the Fire TV stick for anything other than an ARC setup, go for it. But if you wanted to use ARC this will not be the reliable solution. It would be better to put the money towards a dedicated sound bar.I hope this helps and saves you some £ if ARC was your reason for buying one",10/04/2024,United Kingdom
R33Y1G5N71QHAW,1,"On opening and putting together, on trial use was too cumbersome and heavy.  The poles are long. There are just about a metre each. With just one pole it still feels heavy with the lever arm. Couldn't imagine I would be able to use it for too long. Hence returned it.",09/08/2022,United Kingdom 
R33ZQCWFTMRCAC,3,This product i waited to buy for a while.yes it's sturdy but the design flaw is the weight is furthest from where you hold the switch....I lift weights and even I found its design awkward...yes it cuts but you'll need practice.....conifers are no problem. I was doing a siberian privet hedge and it was doable but be prepared to sweat heavily.one more thing the strap is to low down...the top hook could be further up to steady things.All in ...yes these pole trimmers are better than ladders but they ain't magic bullets either.,16/07/2022,United Kingdom 
R344H41O3WL131,1,"The designers didn't think hard enough. Instead of placing the motor close to the battery and transferring the drive via a spinning rod through the handle, they opted to put the motor next to the blade. This means that all the weight of the device - and it is much heaver than my mains powered strimmer - is at the business end. You'll have to be a strong man to wield this for more than a few minutes - especially if you use the extension handle.. If you're 70+ years old, like me - forget it. Use the price of this to pay for a gardener 8 times a year.",04/05/2024,United Kingdom 
R345WP467CL1IZ,3,"I bought this to replace an old kitchen TV. The picture quality is fine, but the sound is dire - annoyingly tinny. Worse than my first transistor radio, bought in the 60's! Luckily, my partner had a small computer speaker which he was able to plug into the headphone jack and the sound is much improved. Otherwise I'd be sending the TV back. The TV guide is sub par and confusing. Instead of displaying several channels with the programmes that are currently on, the EPG shows eight channels, but only displays programmes for a single highlighted channel. So you have to go through each channel individually, which is a bit of a pain when there are over one hundred channels. But it's only a kitchen TV and not used half as much as the one in the living room.",10/01/2023,United Kingdom 
R346Z2R0ABA8KU,1,"At first I was very happy with this product and placed it in my hall , however on setting two it only lasts two weeks so £10 for two weeks ! Will not be buying again , complete waste of money",28/09/2023,United Kingdom 
R34E3P8PR6N6IB,3,The unit itself is fine and does the job but comes without a supply hose and couplings so budget to purchase at least a 25 foot length of 12mm hose with fittings in order to use it. About 25% in addition to purchase price.,03/06/2022,United Kingdom 
R34HH6IPLEDJ42,1,"While I was at work my wife smelled burning, and found the usb had melted on the USB-C to A adapter. Would not expect this from an original PC company such as Creative Labs",18/03/2025,United Kingdom
R34KBBPLAFJ8FJ,1,A hover mower that doesn't hover and doesn't mow. The biggest waste of £75 EVER !!! Totally useless.,05/09/2024,United Kingdom 
R34LY03O0IBXSX,1,"Hose ruptured first time using within 30 minutes, I now have a third of my patio cleaned, would have expected better from Karcher! Obviously a defective hose as seen the same has happened to someone else!",05/04/2025,United Kingdom 
R34M5RVBD6NME5,2,Poor quality. Drill bits snapped with light use.,23/03/2024,United Kingdom 
R34MUR77VSD46I,3,"Very good looking watch but short strap, not suitable even for mid size wrist!",08/02/2023,United Kingdom 
R34OD6SF5Z4J8W,3,"It look nice and cable a bit thick, however the long one stopped working. Still have the shorter one and that works so far well, also like that it came with its own rubber strap",24/01/2025,United Kingdom 
R34QFJD64R7GVU,3,Watch looks really bright with vibrant colours.It is not - its dull and and lack lustre.There are ZERO instructions on how to set the watch up.AVOID,11/06/2021,United Kingdom 
R34SPYDIJGIPS,1,Quality issue.  Two serious cracks when received the product.  Hope the seller will send me a new one.,30/03/2023,United Kingdom
R34TAODC819Z6T,1,Was hoping for a sweet vanilla tobacco.  This isn't it. Let it sit for over a month after spraying out and still a no go. Bummer.,17/08/2024,United States 
R356OM6C0NVQ0D,2,Doesn't work,21/10/2023,United Kingdom 
R359ROC2S3YWM0,3,Easy to build. Good desk. See images under the leg I could not put screw in due to error on the insert of where the screw goes in. See image 3 I have put a red arrow to show where it is. Frustrating because these things bother me. I’ve built it so I won’t return it but I would expect seller to provide partial refund,26/07/2024,United Kingdom
R35ADBUMZ23WTP,3,Once you remove the foil seal the container has a great deal of liquid which it is difficult not to spill as container weak and lid very loose fitting. Cannot be carried from room to room or upstairs.,21/08/2023,United Kingdom
R35G2I0I6Z423,2,Easy to put together and use but very disappointed with the lowest cut. Grass needs cutting again after a few days,29/08/2024,United Kingdom 
